# Model output (x mu nu), grid of 100x100=10000 pts
# Model parameter values (noise variance lengthscales [periods]): (1e-12, 8.03885562518849, [0.3473880412029728, 0.300529083603857], [360.0, 360.0])
   -5.00000000E+01       -5.00000000E+01       -2.02708314E+05        1.00009995E-04    
   -4.63636364E+01       -5.00000000E+01       -2.02707972E+05        7.49817773E-02    
   -4.27272727E+01       -5.00000000E+01       -2.02707551E+05        1.47981552E-01    
   -3.90909091E+01       -5.00000000E+01       -2.02707048E+05        2.15575127E-01    
   -3.54545455E+01       -5.00000000E+01       -2.02706467E+05        2.74590219E-01    
   -3.18181818E+01       -5.00000000E+01       -2.02705813E+05        3.22284865E-01    
   -2.81818182E+01       -5.00000000E+01       -2.02705101E+05        3.56580956E-01    
   -2.45454545E+01       -5.00000000E+01       -2.02704347E+05        3.76340679E-01    
   -2.09090909E+01       -5.00000000E+01       -2.02703572E+05        3.81649431E-01    
   -1.72727273E+01       -5.00000000E+01       -2.02702801E+05        3.74047552E-01    
   -1.36363636E+01       -5.00000000E+01       -2.02702056E+05        3.56625832E-01    
   -1.00000000E+01       -5.00000000E+01       -2.02701364E+05        3.33842674E-01    
   -6.36363636E+00       -5.00000000E+01       -2.02700744E+05        3.10824362E-01    
   -2.72727273E+00       -5.00000000E+01       -2.02700215E+05        2.91913876E-01    
    9.09090909E-01       -5.00000000E+01       -2.02699792E+05        2.78756639E-01    
    4.54545455E+00       -5.00000000E+01       -2.02699482E+05        2.69223876E-01    
    8.18181818E+00       -5.00000000E+01       -2.02699290E+05        2.58348372E-01    
    1.18181818E+01       -5.00000000E+01       -2.02699214E+05        2.40545988E-01    
    1.54545455E+01       -5.00000000E+01       -2.02699248E+05        2.11470709E-01    
    1.90909091E+01       -5.00000000E+01       -2.02699385E+05        1.68856786E-01    
    2.27272727E+01       -5.00000000E+01       -2.02699613E+05        1.12616269E-01    
    2.63636364E+01       -5.00000000E+01       -2.02699917E+05        4.45608276E-02    
    3.00000000E+01       -5.00000000E+01       -2.02700285E+05        3.20483934E-02    
    3.36363636E+01       -5.00000000E+01       -2.02700702E+05        1.13023377E-01    
    3.72727273E+01       -5.00000000E+01       -2.02701152E+05        1.93789128E-01    
    4.09090909E+01       -5.00000000E+01       -2.02701623E+05        2.69879526E-01    
    4.45454545E+01       -5.00000000E+01       -2.02702101E+05        3.37346314E-01    
    4.81818182E+01       -5.00000000E+01       -2.02702572E+05        3.93038888E-01    
    5.18181818E+01       -5.00000000E+01       -2.02703025E+05        4.34734044E-01    
    5.54545455E+01       -5.00000000E+01       -2.02703447E+05        4.61118144E-01    
    5.90909091E+01       -5.00000000E+01       -2.02703827E+05        4.71651461E-01    
    6.27272727E+01       -5.00000000E+01       -2.02704153E+05        4.66368704E-01    
    6.63636364E+01       -5.00000000E+01       -2.02704415E+05        4.45683355E-01    
    7.00000000E+01       -5.00000000E+01       -2.02704603E+05        4.10258974E-01    
    7.36363636E+01       -5.00000000E+01       -2.02704709E+05        3.60985822E-01    
    7.72727273E+01       -5.00000000E+01       -2.02704728E+05        2.99062405E-01    
    8.09090909E+01       -5.00000000E+01       -2.02704655E+05        2.26142422E-01    
    8.45454545E+01       -5.00000000E+01       -2.02704490E+05        1.44482948E-01    
    8.81818182E+01       -5.00000000E+01       -2.02704236E+05        5.70269760E-02    
    9.18181818E+01       -5.00000000E+01       -2.02703900E+05        3.26299262E-02    
    9.54545455E+01       -5.00000000E+01       -2.02703492E+05        1.20408294E-01    
    9.90909091E+01       -5.00000000E+01       -2.02703025E+05        2.02046176E-01    
    1.02727273E+02       -5.00000000E+01       -2.02702516E+05        2.73494494E-01    
    1.06363636E+02       -5.00000000E+01       -2.02701985E+05        3.31365294E-01    
    1.10000000E+02       -5.00000000E+01       -2.02701451E+05        3.73376192E-01    
    1.13636364E+02       -5.00000000E+01       -2.02700936E+05        3.98737075E-01    
    1.17272727E+02       -5.00000000E+01       -2.02700459E+05        4.08423476E-01    
    1.20909091E+02       -5.00000000E+01       -2.02700037E+05        4.05268366E-01    
    1.24545455E+02       -5.00000000E+01       -2.02699687E+05        3.93761776E-01    
    1.28181818E+02       -5.00000000E+01       -2.02699419E+05        3.79376518E-01    
    1.31818182E+02       -5.00000000E+01       -2.02699241E+05        3.67249561E-01    
    1.35454545E+02       -5.00000000E+01       -2.02699154E+05        3.60431501E-01    
    1.39090909E+02       -5.00000000E+01       -2.02699157E+05        3.58677129E-01    
    1.42727273E+02       -5.00000000E+01       -2.02699245E+05        3.58846896E-01    
    1.46363636E+02       -5.00000000E+01       -2.02699408E+05        3.56709525E-01    
    1.50000000E+02       -5.00000000E+01       -2.02699635E+05        3.48882048E-01    
    1.53636364E+02       -5.00000000E+01       -2.02699912E+05        3.34057425E-01    
    1.57272727E+02       -5.00000000E+01       -2.02700226E+05        3.13459941E-01    
    1.60909091E+02       -5.00000000E+01       -2.02700564E+05        2.90664018E-01    
    1.64545455E+02       -5.00000000E+01       -2.02700914E+05        2.70641822E-01    
    1.68181818E+02       -5.00000000E+01       -2.02701266E+05        2.57713415E-01    
    1.71818182E+02       -5.00000000E+01       -2.02701610E+05        2.52900341E-01    
    1.75454545E+02       -5.00000000E+01       -2.02701942E+05        2.52835011E-01    
    1.79090909E+02       -5.00000000E+01       -2.02702257E+05        2.51539938E-01    
    1.82727273E+02       -5.00000000E+01       -2.02702554E+05        2.43248117E-01    
    1.86363636E+02       -5.00000000E+01       -2.02702831E+05        2.24229776E-01    
