# Model output (x mu nu), grid of 100x100=10000 pts
# Model parameter values (noise variance lengthscales [periods]): (1e-12, 7.428139618818088, [0.4603880155180014, 0.2885138668477555], [360.0, 360.0])
   -5.00000000E+01       -5.00000000E+01       -2.02708314E+05        1.00009991E-04    
   -4.63636364E+01       -5.00000000E+01       -2.02708004E+05        8.17171313E-02    
   -4.27272727E+01       -5.00000000E+01       -2.02707672E+05        1.70892188E-01    
   -3.90909091E+01       -5.00000000E+01       -2.02707326E+05        2.66680839E-01    
   -3.54545455E+01       -5.00000000E+01       -2.02706978E+05        3.68270765E-01    
   -3.18181818E+01       -5.00000000E+01       -2.02706636E+05        4.74845089E-01    
   -2.81818182E+01       -5.00000000E+01       -2.02706310E+05        5.85537822E-01    
   -2.45454545E+01       -5.00000000E+01       -2.02706008E+05        6.99391582E-01    
   -2.09090909E+01       -5.00000000E+01       -2.02705735E+05        8.15326440E-01    
   -1.72727273E+01       -5.00000000E+01       -2.02705496E+05        9.32125721E-01    
   -1.36363636E+01       -5.00000000E+01       -2.02705295E+05        1.04844092E+00    
   -1.00000000E+01       -5.00000000E+01       -2.02705131E+05        1.16281426E+00    
   -6.36363636E+00       -5.00000000E+01       -2.02705005E+05        1.27371488E+00    
   -2.72727273E+00       -5.00000000E+01       -2.02704915E+05        1.37958306E+00    
    9.09090909E-01       -5.00000000E+01       -2.02704857E+05        1.47887675E+00    
    4.54545455E+00       -5.00000000E+01       -2.02704827E+05        1.57011539E+00    
    8.18181818E+00       -5.00000000E+01       -2.02704821E+05        1.65191718E+00    
    1.18181818E+01       -5.00000000E+01       -2.02704834E+05        1.72302761E+00    
    1.54545455E+01       -5.00000000E+01       -2.02704859E+05        1.78233851E+00    
    1.90909091E+01       -5.00000000E+01       -2.02704892E+05        1.82889812E+00    
    2.27272727E+01       -5.00000000E+01       -2.02704929E+05        1.86191374E+00    
    2.63636364E+01       -5.00000000E+01       -2.02704964E+05        1.88074900E+00    
    3.00000000E+01       -5.00000000E+01       -2.02704994E+05        1.88491808E+00    
    3.36363636E+01       -5.00000000E+01       -2.02705015E+05        1.87407903E+00    
    3.72727273E+01       -5.00000000E+01       -2.02705025E+05        1.84802812E+00    
    4.09090909E+01       -5.00000000E+01       -2.02705022E+05        1.80669656E+00    
    4.45454545E+01       -5.00000000E+01       -2.02705006E+05        1.75015028E+00    
    4.81818182E+01       -5.00000000E+01       -2.02704976E+05        1.67859297E+00    
    5.18181818E+01       -5.00000000E+01       -2.02704932E+05        1.59237182E+00    
    5.54545455E+01       -5.00000000E+01       -2.02704876E+05        1.49198507E+00    
    5.90909091E+01       -5.00000000E+01       -2.02704807E+05        1.37809005E+00    
    6.27272727E+01       -5.00000000E+01       -2.02704729E+05        1.25151009E+00    
    6.63636364E+01       -5.00000000E+01       -2.02704644E+05        1.11323897E+00    
    7.00000000E+01       -5.00000000E+01       -2.02704552E+05        9.64441165E-01    
    7.36363636E+01       -5.00000000E+01       -2.02704457E+05        8.06446980E-01    
    7.72727273E+01       -5.00000000E+01       -2.02704360E+05        6.40741568E-01    
    8.09090909E+01       -5.00000000E+01       -2.02704265E+05        4.68947526E-01    
    8.45454545E+01       -5.00000000E+01       -2.02704172E+05        2.92801138E-01    
    8.81818182E+01       -5.00000000E+01       -2.02704084E+05        1.14122818E-01    
    9.18181818E+01       -5.00000000E+01       -2.02704002E+05        6.52174806E-02    
    9.54545455E+01       -5.00000000E+01       -2.02703928E+05        2.43337504E-01    
    9.90909091E+01       -5.00000000E+01       -2.02703863E+05        4.18383627E-01    
    1.02727273E+02       -5.00000000E+01       -2.02703808E+05        5.88570239E-01    
    1.06363636E+02       -5.00000000E+01       -2.02703763E+05        7.52218938E-01    
    1.10000000E+02       -5.00000000E+01       -2.02703729E+05        9.07794555E-01    
    1.13636364E+02       -5.00000000E+01       -2.02703707E+05        1.05393712E+00    
    1.17272727E+02       -5.00000000E+01       -2.02703697E+05        1.18948874E+00    
    1.20909091E+02       -5.00000000E+01       -2.02703700E+05        1.31351479E+00    
    1.24545455E+02       -5.00000000E+01       -2.02703716E+05        1.42531890E+00    
    1.28181818E+02       -5.00000000E+01       -2.02703745E+05        1.52445172E+00    
    1.31818182E+02       -5.00000000E+01       -2.02703788E+05        1.61071328E+00    
    1.35454545E+02       -5.00000000E+01       -2.02703845E+05        1.68414884E+00    
    1.39090909E+02       -5.00000000E+01       -2.02703915E+05        1.74503796E+00    
    1.42727273E+02       -5.00000000E+01       -2.02704000E+05        1.79387628E+00    
    1.46363636E+02       -5.00000000E+01       -2.02704098E+05        1.83134922E+00    
    1.50000000E+02       -5.00000000E+01       -2.02704210E+05        1.85829676E+00    
    1.53636364E+02       -5.00000000E+01       -2.02704334E+05        1.87566878E+00    
    1.57272727E+02       -5.00000000E+01       -2.02704469E+05        1.88447111E+00    
    1.60909091E+02       -5.00000000E+01       -2.02704613E+05        1.88570384E+00    
    1.64545455E+02       -5.00000000E+01       -2.02704765E+05        1.88029522E+00    
    1.68181818E+02       -5.00000000E+01       -2.02704922E+05        1.86903675E+00    
    1.71818182E+02       -5.00000000E+01       -2.02705081E+05        1.85252667E+00    
    1.75454545E+02       -5.00000000E+01       -2.02705241E+05        1.83112986E+00    
    1.79090909E+02       -5.00000000E+01       -2.02705397E+05        1.80496160E+00    
    1.82727273E+02       -5.00000000E+01       -2.02705547E+05        1.77389963E+00    
    1.86363636E+02       -5.00000000E+01       -2.02705690E+05        1.73762512E+00    
    1.90000000E+02       -5.00000000E+01       -2.02705822E+05        1.69568840E+00    
    1.93636364E+02       -5.00000000E+01       -2.02705943E+05        1.64759102E+00    
    1.97272727E+02       -5.00000000E+01       -2.02706051E+05        1.59287337E+00    
    2.00909091E+02       -5.00000000E+01       -2.02706146E+05        1.53119644E+00    
    2.04545455E+02       -5.00000000E+01       -2.02706230E+05        1.46240774E+00    
    2.08181818E+02       -5.00000000E+01       -2.02706303E+05        1.38658440E+00    
    2.11818182E+02       -5.00000000E+01       -2.02706368E+05        1.30405014E+00    
    2.15454545E+02       -5.00000000E+01       -2.02706429E+05        1.21536631E+00    
    2.19090909E+02       -5.00000000E+01       -2.02706489E+05        1.12130099E+00    
    2.22727273E+02       -5.00000000E+01       -2.02706551E+05        1.02278245E+00    
    2.26363636E+02       -5.00000000E+01       -2.02706621E+05        9.20845144E-01    
